1.1999904e-07	1.1999904e-07	0.00015796044	0	0	0	0
2.6399616e-07	1.4399712e-07	0.00015351607	0	0	0	0
4.3678972e-07	1.7279356e-07	0.00014845	0	0	0	0
6.4413769e-07	2.0734797e-07	0.00014273001	0	0	0	0
8.9295216e-07	2.4881447e-07	0.00013634301	0	0	0	0
1.1915221e-06	2.9856993e-07	0.00012930258	0	0	0	0
1.5497996e-06	3.582775e-07	0.00012165597	0	0	0	0
1.9797295e-06	4.2992992e-07	0.00011348998	0	0	0	0
2.4956232e-06	5.1589372e-07	0.00010493383	0	0	0	0
3.1146637e-06	6.1904052e-07	9.6155912e-05	0	0	0	0
3.8574848e-06	7.4282102e-07	8.7354275e-05	0	0	0	0
4.7488038e-06	8.9131899e-07	7.8740574e-05	0	0	0	0
5.7992768e-06	1.0504731e-06	7.0638209e-05	0	0	0	0
7.0089356e-06	1.2096588e-06	6.3313618e-05	0	0	0	0
8.3778385e-06	1.3689029e-06	5.6877725e-05	0	0	0	0
9.9058431e-06	1.5280046e-06	5.1329764e-05	0	0	0	0
1.1498398e-05	1.5925545e-06	4.6828953e-05	0	0	0	0
1.3090952e-05	1.5925545e-06	4.3258313e-05	0	0	0	0
1.4683506e-05	1.5925545e-06	4.0363478e-05	0	0	0	0
1.6276061e-05	1.5925545e-06	3.7969328e-05	0	0	0	0
1.7868615e-05	1.5925545e-06	3.5953486e-05	0	0	0	0
1.946117e-05	1.5925545e-06	3.4229065e-05	0	0	0	0
2.1053724e-05	1.5925545e-06	3.2733348e-05	0	0	0	0
2.2646279e-05	1.5925545e-06	3.1420289e-05	0	0	0	0
2.4238833e-05	1.5925545e-06	3.0255504e-05	0	0	0	0
2.5831388e-05	1.5925545e-06	2.9212886e-05	0	0	0	0
2.7423942e-05	1.5925545e-06	2.8272283e-05	0	0	0	0
2.9016497e-05	1.5925545e-06	2.7417904e-05	0	0	0	0
3.0609051e-05	1.5925545e-06	2.663719e-05	0	0	0	0
3.2201606e-05	1.5925545e-06	2.5920021e-05	0	0	0	0
3.379416e-05	1.5925545e-06	2.5258135e-05	0	0	0	0
3.5386715e-05	1.5925545e-06	2.4644717e-05	0	0	0	0
3.6979269e-05	1.5925545e-06	2.4074083e-05	0	0	0	0
3.8571823e-05	1.5925545e-06	2.3541448e-05	0	0	0	0
4.0164378e-05	1.5925545e-06	2.3042752e-05	0	0	0	0
4.1756932e-05	1.5925545e-06	2.2574521e-05	0	0	0	0
4.3349487e-05	1.5925545e-06	2.2133763e-05	0	0	0	0
4.4942041e-05	1.5925545e-06	2.1717883e-05	0	0	0	0
4.6534596e-05	1.5925545e-06	2.1324621e-05	0	0	0	0
4.812715e-05	1.5925545e-06	2.0951993e-05	0	0	0	0
4.9719705e-05	1.5925545e-06	2.0598253e-05	0	0	0	0
5.1312259e-05	1.5925545e-06	2.0261855e-05	0	0	0	0
5.2904814e-05	1.5925545e-06	1.9941425e-05	0	0	0	0
5.4497368e-05	1.5925545e-06	1.9635736e-05	0	0	0	0
5.6089923e-05	1.5925545e-06	1.9343692e-05	0	0	0	0
5.7682477e-05	1.5925545e-06	1.9064306e-05	0	0	0	0
5.9275031e-05	1.5925545e-06	1.8796688e-05	0	0	0	0
6.0867586e-05	1.5925545e-06	1.8540035e-05	0	0	0	0
6.246014e-05	1.5925545e-06	1.8293616e-05	0	0	0	0
6.4052695e-05	1.5925545e-06	1.805677e-05	0	0	0	0
6.5645249e-05	1.5925545e-06	1.7828892e-05	0	0	0	0
6.7237804e-05	1.5925545e-06	1.760943e-05	0	0	0	0
6.8830358e-05	1.5925545e-06	1.7397877e-05	0	0	0	0
7.0422913e-05	1.5925545e-06	1.7193771e-05	0	0	0	0
7.2015467e-05	1.5925545e-06	1.6996683e-05	0	0	0	0
7.3608022e-05	1.5925545e-06	1.6806221e-05	0	0	0	0
7.5200576e-05	1.5925545e-06	1.6622022e-05	0	0	0	0
7.6793131e-05	1.5925545e-06	1.6443749e-05	0	0	0	0
7.8385685e-05	1.5925545e-06	1.6271092e-05	0	0	0	0
7.997824e-05	1.5925545e-06	1.6103762e-05	0	0	0	0
8.1570794e-05	1.5925545e-06	1.5941489e-05	0	0	0	0
8.3163348e-05	1.5925545e-06	1.5784025e-05	0	0	0	0
8.4755903e-05	1.5925545e-06	1.5631137e-05	0	0	0	0
8.6348457e-05	1.5925545e-06	1.5482607e-05	0	0	0	0
8.7941012e-05	1.5925545e-06	1.5338231e-05	0	0	0	0
8.9533566e-05	1.5925545e-06	1.5197821e-05	0	0	0	0
9.1126121e-05	1.5925545e-06	1.5061197e-05	0	0	0	0
9.2718675e-05	1.5925545e-06	1.4928193e-05	0	0	0	0
9.431123e-05	1.5925545e-06	1.479865e-05	0	0	0	0
9.5903784e-05	1.5925545e-06	1.4672423e-05	0	0	0	0
9.7496339e-05	1.5925545e-06	1.4549371e-05	0	0	0	0
9.9088893e-05	1.5925545e-06	1.4429364e-05	0	0	0	0
0.00010068145	1.5925545e-06	1.4312278e-05	0	0	0	0
0.000102274	1.5925545e-06	1.4197997e-05	0	0	0	0
0.00010386656	1.5925545e-06	1.408641e-05	0	0	0	0
0.00010545911	1.5925545e-06	1.3977413e-05	0	0	0	0
0.00010705167	1.5925545e-06	1.3870908e-05	0	0	0	0
0.00010864422	1.5925545e-06	1.3766801e-05	0	0	0	0
0.00011023677	1.5925545e-06	1.3665003e-05	0	0	0	0
0.00011182933	1.5925545e-06	1.356543e-05	0	0	0	0
0.00011342188	1.5925545e-06	1.3468003e-05	0	0	0	0
0.00011501444	1.5925545e-06	1.3372645e-05	0	0	0	0
0.00011660699	1.5925545e-06	1.3279284e-05	0	0	0	0
0.00011819955	1.5925545e-06	1.3187851e-05	0	0	0	0
0.0001197921	1.5925545e-06	1.3098281e-05	0	0	0	0
0.00012138466	1.5925545e-06	1.3010512e-05	0	0	0	0
0.00012297721	1.5925545e-06	1.2924484e-05	0	0	0	0
0.00012456976	1.5925545e-06	1.284014e-05	0	0	0	0
0.00012616232	1.5925545e-06	1.2757425e-05	0	0	0	0
0.00012775487	1.5925545e-06	1.2676289e-05	0	0	0	0
0.00012934743	1.5925545e-06	1.2596682e-05	0	0	0	0
0.00013093998	1.5925545e-06	1.2518555e-05	0	0	0	0
0.00013253254	1.5925545e-06	1.2441865e-05	0	0	0	0
0.00013412509	1.5925545e-06	1.2366566e-05	0	0	0	0
0.00013571765	1.5925545e-06	1.2292619e-05	0	0	0	0
0.0001373102	1.5925545e-06	1.2219982e-05	0	0	0	0
0.00013890275	1.5925545e-06	1.2148617e-05	0	0	0	0
0.00014049531	1.5925545e-06	1.2078489e-05	0	0	0	0
0.00014208786	1.5925545e-06	1.2009561e-05	0	0	0	0
0.00014368042	1.5925545e-06	1.19418e-05	0	0	0	0
0.00014527297	1.5925545e-06	1.1875173e-05	0	0	0	0
0.00014686553	1.5925545e-06	1.1809648e-05	0	0	0	0
0.00014845808	1.5925545e-06	1.1745197e-05	0	0	0	0
0.00015005064	1.5925545e-06	1.1681789e-05	0	0	0	0
0.00015164319	1.5925545e-06	1.1619397e-05	0	0	0	0
0.00015323574	1.5925545e-06	1.1557995e-05	0	0	0	0
0.0001548283	1.5925545e-06	1.1497555e-05	0	0	0	0
0.00015642085	1.5925545e-06	1.1438054e-05	0	0	0	0
0.00015801341	1.5925545e-06	1.1379467e-05	0	0	0	0
0.00015960596	1.5925545e-06	1.1321771e-05	0	0	0	0
0.00016119852	1.5925545e-06	1.1264944e-05	0	0	0	0
0.00016279107	1.5925545e-06	1.1208964e-05	0	0	0	0
0.00016438363	1.5925545e-06	1.1153811e-05	0	0	0	0
0.00016597618	1.5925545e-06	1.1099463e-05	0	0	0	0
0.00016756874	1.5925545e-06	1.1045903e-05	0	0	0	0
0.00016916129	1.5925545e-06	1.099311e-05	0	0	0	0
0.00017075384	1.5925545e-06	1.0941067e-05	0	0	0	0
0.0001723464	1.5925545e-06	1.0889756e-05	0	0	0	0
0.00017393895	1.5925545e-06	1.0839161e-05	0	0	0	0
0.00017553151	1.5925545e-06	1.0789264e-05	0	0	0	0
0.00017712406	1.5925545e-06	1.074005e-05	0	0	0	0
0.00017871662	1.5925545e-06	1.0691503e-05	0	0	0	0
0.00018030917	1.5925545e-06	1.0643608e-05	0	0	0	0
0.00018190173	1.5925545e-06	1.0596352e-05	0	0	0	0
0.00018349428	1.5925545e-06	1.0549719e-05	0	0	0	0
0.00018508683	1.5925545e-06	1.0503697e-05	0	0	0	0
0.00018667939	1.5925545e-06	1.0458272e-05	0	0	0	0
0.00018827194	1.5925545e-06	1.0413431e-05	0	0	0	0
0.0001898645	1.5925545e-06	1.0369162e-05	0	0	0	0
0.00019145705	1.5925545e-06	1.0325453e-05	0	0	0	0
0.00019304961	1.5925545e-06	1.0282291e-05	0	0	0	0
0.00019464216	1.5925545e-06	1.0239667e-05	0	0	0	0
0.00019623472	1.5925545e-06	1.0197568e-05	0	0	0	0
0.00019782727	1.5925545e-06	1.0155985e-05	0	0	0	0
0.00019941982	1.5925545e-06	1.0114905e-05	0	0	0	0
0.00020101238	1.5925545e-06	1.0074321e-05	0	0	0	0
0.00020260493	1.5925545e-06	1.0034221e-05	0	0	0	0
0.00020419749	1.5925545e-06	9.9945956e-06	0	0	0	0
0.00020579004	1.5925545e-06	9.9554364e-06	0	0	0	0
0.0002073826	1.5925545e-06	9.9167338e-06	0	0	0	0
0.00020897515	1.5925545e-06	9.8784791e-06	0	0	0	0
0.00021056771	1.5925545e-06	9.8406638e-06	0	0	0	0
0.00021216026	1.5925545e-06	9.8032794e-06	0	0	0	0
0.00021375281	1.5925545e-06	9.7663178e-06	0	0	0	0
0.00021534537	1.5925545e-06	9.7297712e-06	0	0	0	0
0.00021693792	1.5925545e-06	9.6936318e-06	0	0	0	0
0.00021853048	1.5925545e-06	9.6578921e-06	0	0	0	0
0.00022012303	1.5925545e-06	9.6225448e-06	0	0	0	0
0.00022171559	1.5925545e-06	9.5875828e-06	0	0	0	0
0.00022330814	1.5925545e-06	9.5529991e-06	0	0	0	0
0.0002249007	1.5925545e-06	9.518787e-06	0	0	0	0
0.00022649325	1.5925545e-06	9.4849399e-06	0	0	0	0
0.0002280858	1.5925545e-06	9.4514512e-06	0	0	0	0
0.00022967836	1.5925545e-06	9.4183148e-06	0	0	0	0
0.00023127091	1.5925545e-06	9.3855244e-06	0	0	0	0
0.00023286347	1.5925545e-06	9.3530742e-06	0	0	0	0
0.00023445602	1.5925545e-06	9.3209582e-06	0	0	0	0
0.00023604858	1.5925545e-06	9.2891708e-06	0	0	0	0
0.00023764113	1.5925545e-06	9.2577064e-06	0	0	0	0
0.00023923369	1.5925545e-06	9.2265596e-06	0	0	0	0
0.00024082624	1.5925545e-06	9.1957251e-06	0	0	0	0
0.00024241879	1.5925545e-06	9.1651976e-06	0	0	0	0
0.00024401135	1.5925545e-06	9.1349721e-06	0	0	0	0
0.0002456039	1.5925545e-06	9.1050437e-06	0	0	0	0
0.00024719646	1.5925545e-06	9.0754076e-06	0	0	0	0
0.00024878901	1.5925545e-06	9.046059e-06	0	0	0	0
0.00025038157	1.5925545e-06	9.0169932e-06	0	0	0	0
0.00025197412	1.5925545e-06	8.9882059e-06	0	0	0	0
0.00025356668	1.5925545e-06	8.9596925e-06	0	0	0	0
0.00025515923	1.5925545e-06	8.9314487e-06	0	0	0	0
0.00025675179	1.5925545e-06	8.9034704e-06	0	0	0	0
0.00025834434	1.5925545e-06	8.8757533e-06	0	0	0	0
0.00025993689	1.5925545e-06	8.8482935e-06	0	0	0	0
0.00026152945	1.5925545e-06	8.821087e-06	0	0	0	0
0.000263122	1.5925545e-06	8.79413e-06	0	0	0	0
0.00026471456	1.5925545e-06	8.7674185e-06	0	0	0	0
0.00026630711	1.5925545e-06	8.740949e-06	0	0	0	0
0.00026789967	1.5925545e-06	8.7147178e-06	0	0	0	0
0.00026949222	1.5925545e-06	8.6887213e-06	0	0	0	0
0.00027108478	1.5925545e-06	8.6629561e-06	0	0	0	0
0.00027267733	1.5925545e-06	8.6374187e-06	0	0	0	0
0.00027426988	1.5925545e-06	8.6121059e-06	0	0	0	0
0.00027586244	1.5925545e-06	8.5870143e-06	0	0	0	0
0.00027745499	1.5925545e-06	8.5621407e-06	0	0	0	0
0.00027904755	1.5925545e-06	8.5374821e-06	0	0	0	0
0.0002806401	1.5925545e-06	8.5130353e-06	0	0	0	0
0.00028223266	1.5925545e-06	8.4887972e-06	0	0	0	0
0.00028382521	1.5925545e-06	8.4647651e-06	0	0	0	0
0.00028541777	1.5925545e-06	8.4409359e-06	0	0	0	0
0.00028701032	1.5925545e-06	8.4173068e-06	0	0	0	0
0.00028860287	1.5925545e-06	8.393875e-06	0	0	0	0
0.00029019543	1.5925545e-06	8.3706378e-06	0	0	0	0
0.00029178798	1.5925545e-06	8.3475926e-06	0	0	0	0
0.00029338054	1.5925545e-06	8.3247366e-06	0	0	0	0
0.00029497309	1.5925545e-06	8.3020674e-06	0	0	0	0
0.00029656565	1.5925545e-06	8.2795823e-06	0	0	0	0
0.0002981582	1.5925545e-06	8.257279e-06	0	0	0	0
0.00029975076	1.5925545e-06	8.2351549e-06	0	0	0	0
0.00030134331	1.5925545e-06	8.2132077e-06	0	0	0	0
0.00030293586	1.5925545e-06	8.1914351e-06	0	0	0	0
0.00030452842	1.5925545e-06	8.1698347e-06	0	0	0	0
0.00030612097	1.5925545e-06	8.1484043e-06	0	0	0	0
0.00030771353	1.5925545e-06	8.1271416e-06	0	0	0	0
0.00030930608	1.5925545e-06	8.1060445e-06	0	0	0	0
0.00031089864	1.5925545e-06	8.0851109e-06	0	0	0	0
0.00031249119	1.5925545e-06	8.0643386e-06	0	0	0	0
0.00031408375	1.5925545e-06	8.0437256e-06	0	0	0	0
0.0003156763	1.5925545e-06	8.0232698e-06	0	0	0	0
0.00031726885	1.5925545e-06	8.0029693e-06	0	0	0	0
0.00031886141	1.5925545e-06	7.9828222e-06	0	0	0	0
0.00032045396	1.5925545e-06	7.9628264e-06	0	0	0	0
0.00032204652	1.5925545e-06	7.9429801e-06	0	0	0	0
0.00032363907	1.5925545e-06	7.9232815e-06	0	0	0	0
0.00032523163	1.5925545e-06	7.9037287e-06	0	0	0	0
0.00032682418	1.5925545e-06	7.88432e-06	0	0	0	0
0.00032841674	1.5925545e-06	7.8650535e-06	0	0	0	0
0.00033000929	1.5925545e-06	7.8459276e-06	0	0	0	0
0.00033160184	1.5925545e-06	7.8269406e-06	0	0	0	0
0.0003331944	1.5925545e-06	7.8080907e-06	0	0	0	0
0.00033478695	1.5925545e-06	7.7893764e-06	0	0	0	0
0.00033637951	1.5925545e-06	7.770796e-06	0	0	0	0
0.00033797206	1.5925545e-06	7.7523479e-06	0	0	0	0
0.00033956462	1.5925545e-06	7.7340306e-06	0	0	0	0
0.00034115717	1.5925545e-06	7.7158425e-06	0	0	0	0
0.00034274973	1.5925545e-06	7.6977821e-06	0	0	0	0
0.00034434228	1.5925545e-06	7.679848e-06	0	0	0	0
0.00034593484	1.5925545e-06	7.6620386e-06	0	0	0	0
0.00034752739	1.5925545e-06	7.6443525e-06	0	0	0	0
0.00034911994	1.5925545e-06	7.6267884e-06	0	0	0	0
0.0003507125	1.5925545e-06	7.6093448e-06	0	0	0	0
0.00035230505	1.5925545e-06	7.5920203e-06	0	0	0	0
0.00035389761	1.5925545e-06	7.5748136e-06	0	0	0	0
0.00035549016	1.5925545e-06	7.5577234e-06	0	0	0	0
0.00035708272	1.5925545e-06	7.5407483e-06	0	0	0	0
0.00035867527	1.5925545e-06	7.5238871e-06	0	0	0	0
0.00036026783	1.5925545e-06	7.5071385e-06	0	0	0	0
0.00036186038	1.5925545e-06	7.4905012e-06	0	0	0	0
0.00036345293	1.5925545e-06	7.4739741e-06	0	0	0	0
0.00036504549	1.5925545e-06	7.4575559e-06	0	0	0	0
0.00036663804	1.5925545e-06	7.4412454e-06	0	0	0	0
0.0003682306	1.5925545e-06	7.4250414e-06	0	0	0	0
0.00036982315	1.5925545e-06	7.4089429e-06	0	0	0	0
0.00037141571	1.5925545e-06	7.3929486e-06	0	0	0	0
0.00037300826	1.5925545e-06	7.3770574e-06	0	0	0	0
0.00037460082	1.5925545e-06	7.3612683e-06	0	0	0	0
0.00037619337	1.5925545e-06	7.3455802e-06	0	0	0	0
0.00037778592	1.5925545e-06	7.3299919e-06	0	0	0	0
0.00037937848	1.5925545e-06	7.3145024e-06	0	0	0	0
0.00038097103	1.5925545e-06	7.2991107e-06	0	0	0	0
0.00038256359	1.5925545e-06	7.2838158e-06	0	0	0	0
0.00038415614	1.5925545e-06	7.2686166e-06	0	0	0	0
0.0003857487	1.5925545e-06	7.2535121e-06	0	0	0	0
0.00038734125	1.5925545e-06	7.2385015e-06	0	0	0	0
0.00038893381	1.5925545e-06	7.2235836e-06	0	0	0	0
