1.19997600048e-06	1.19997600048e-06	-26895.8406998
2.63992646594e-06	1.43995046546e-06	-26895.3781705
4.36786204807e-06	1.72793558213e-06	-26894.8228077
6.44134175067e-06	2.07347970261e-06	-26894.1508819
8.9294864371e-06	2.48814468643e-06	-26893.3395909
1.19151857657e-05	2.98569932856e-06	-26892.3677019
1.54979607698e-05	3.58277500409e-06	-26891.2090215
1.97972599631e-05	4.29929919329e-06	-26889.8242281
2.49561971529e-05	5.15893718989e-06	-26888.1592801
3.1146602342e-05	6.19040518903e-06	-26886.1518142
3.85748125811e-05	7.42821023909e-06	-26883.7376343
4.7488002522e-05	8.91318994092e-06	-26880.8473922
5.81826860227e-05	1.06946835007e-05	-26877.3928051
7.1015482288e-05	1.28327962653e-05	-26873.2538276
8.64128604879e-05	1.53973782e-05	-26868.2793601
0.000104888006039	1.84751455509e-05	-26862.2967974
0.000127057360676	2.21693546369e-05	-26855.1169089
0.000153654682284	2.65973216083e-05	-26846.5217745
0.000185564668004	3.19099857199e-05	-26836.2350221
0.000223851754821	3.8287086817e-05	-26823.9027482
0.000269789207973	4.59374531516e-05	-26809.0974872
0.000324888771946	5.50995639735e-05	-26791.3346168
0.000390986325811	6.60975538648e-05	-26770.0545296
0.00047029286536	7.93065395495e-05	-26744.5875003
0.000565445549046	9.51526836851e-05	-26714.1104105
0.000679606920401	0.000114161371356	-26677.6112525
0.000816411869547	0.000136804949145	-26633.9409524
0.000980351684639	0.000163939815092	-26581.7360895
0.00117681924082	0.000196467556181	-26519.4132672
0.00141211252834	0.000235293287522	-26445.1411653
0.00169379220683	0.00028167967849	-26356.7063094
0.00203161422674	0.000337822019908	-26251.2545832
0.00243644226713	0.000404828040385	-26125.7356295
0.00292183310162	0.000485390834492	-25976.516441
0.00350313949023	0.000581306388613	-25799.7062806
0.00419736150829	0.000694222018056	-25591.2317576
0.00500242569729	0.000805064189006	-25352.9359697
0.00592473224392	0.000922306546628	-25084.2879096
0.00697001299677	0.00104528075285	-24785.2977597
0.00813288783431	0.00116287483754	-24459.3983452
0.00942679082256	0.00129390298825	-24104.9786773
0.0108202248099	0.00139343398735	-23732.5846864
0.0123065543964	0.0014863295865	-23345.5264268
0.0139009806801	0.0015944262837	-22941.4998297
0.0156229610665	0.0017219803864	-22517.7949885
0.017418217214	0.00179525614752	-22089.4289796
0.0193387237904	0.00192050657642	-21645.9889716
0.0213060719907	0.00196734820023	-21206.7794174
0.0232734201909	0.00196734820023	-20781.9449309
0.0252925407122	0.00201912052129	-20360.3260929
0.0273116612335	0.00201912052129	-19952.5909188
0.0293307817548	0.00201912052129	-19558.3262179
0.0314092881738	0.00207850641898	-19166.2419153
0.0334877945927	0.00207850641898	-18787.5063716
0.0355663010117	0.00207850641898	-18421.4830526
0.0376448074307	0.00207850641898	-18067.4998491
0.0397233138497	0.00207850641898	-17725.1449065
0.0418018202686	0.00207850641898	-17394.096683
0.0439573084068	0.0021554881382	-17062.5042223
0.046112796545	0.0021554881382	-16742.2488997
0.0482682846832	0.0021554881382	-16432.7699542
0.0504237728214	0.0021554881382	-16133.4614384
0.0525792609596	0.0021554881382	-15843.9899613
0.0547347490978	0.0021554881382	-15564.1093131
0.056890237236	0.0021554881382	-15293.4566126
0.0590457253742	0.0021554881382	-15031.7520392
0.0612012135124	0.0021554881382	-14778.5320236
0.0633567016506	0.0021554881382	-14533.2992881
0.0655121897888	0.0021554881382	-14295.8201359
0.067667677927	0.0021554881382	-14065.9389096
0.0698231660652	0.0021554881382	-13843.3609413
0.0719786542034	0.0021554881382	-13627.8803034
0.0741341423416	0.0021554881382	-13419.118518
0.0762896304798	0.0021554881382	-13216.6466115
0.078445118618	0.0021554881382	-13020.3089296
0.0806006067562	0.0021554881382	-12830.0293272
0.0827560948944	0.0021554881382	-12645.5603212
0.0849115830326	0.0021554881382	-12466.7456623
0.0867976351535	0.00188605212092	-12314.3932717
0.0886836872745	0.00188605212092	-12165.864278
0.0905697393954	0.00188605212092	-12021.112047
0.0924557915163	0.00188605212092	-11880.1465079
0.0943418436372	0.00188605212092	-11742.8253224
0.0962278957582	0.00188605212092	-11609.0752368
0.0981139478791	0.00188605212092	-11478.6955105
0.1	0.00188605212092	-11351.4370701
0.102083333333	0.00208333333333	-11214.6722691
0.104081632653	0.00199829931973	-11086.9648179
0.106079931973	0.00199829931973	-10962.6126604
0.108121672582	0.00204174060929	-10838.9654537
0.110209816387	0.00208814380495	-10715.8450509
0.112297960192	0.00208814380495	-10595.8473683
0.114386103997	0.00208814380495	-10478.971982
0.116474247802	0.00208814380495	-10365.1834359
0.118330375629	0.00185612782662	-10266.4103707
0.120068027211	0.00173765158237	-10175.9846932
0.121699291962	0.0016312647508	-10092.7721739
