5.04286434695e-06	5.04286434695e-06	2659.19796562	801.151119338
1.09291759698e-05	5.88631162288e-06	2659.49995318	799.647590133
1.76603557704e-05	6.73117980056e-06	2659.82897187	800.008380245
2.52342098252e-05	7.5738540548e-06	2660.17954657	799.951658703
3.36517336988e-05	8.41752387357e-06	2660.54630352	799.845722722
4.21121312084e-05	8.46039750959e-06	2660.89315771	799.714097433
5.05725287179e-05	8.46039750959e-06	2661.21950357	799.612850159
5.90329262275e-05	8.46039750959e-06	2661.52655879	799.536948826
6.74933237371e-05	8.46039750959e-06	2661.81547001	799.463894164
7.59537212467e-05	8.46039750959e-06	2662.08731061	799.381134585
8.44141187563e-05	8.46039750959e-06	2662.34310679	799.297112428
9.28745162659e-05	8.46039750959e-06	2662.58381537	799.240422952
0.000101334913776	8.46039750959e-06	2662.81033367	799.198745335
0.000109795311285	8.46039750959e-06	2663.02352322	799.156834034
0.000118255708795	8.46039750959e-06	2663.22418847	799.10188881
0.000126716106304	8.46039750959e-06	2663.41307728	799.033955946
0.000135176503814	8.46039750959e-06	2663.59090418	798.967164744
0.000143636901323	8.46039750959e-06	2663.75833241	798.924167818
0.000152097298833	8.46039750959e-06	2663.91598307	798.89052881
0.000160557696343	8.46039750959e-06	2664.0644533	798.853147208
0.000169018093852	8.46039750959e-06	2664.20430136	798.803410328
0.000177478491362	8.46039750959e-06	2664.33604568	798.746094066
0.000185938888871	8.46039750959e-06	2664.46017857	798.691920217
0.000194399286381	8.46039750959e-06	2664.57715977	798.663782768
0.000202859683891	8.46039750959e-06	2664.68741744	798.631330888
0.0002113200814	8.46039750959e-06	2664.79136626	798.601659866
0.00021978047891	8.46039750959e-06	2664.88939063	798.554836269
0.000228240876419	8.46039750959e-06	2664.98184792	798.504184988
0.000236701273929	8.46039750959e-06	2665.06907889	798.464163878
0.000245161671439	8.46039750959e-06	2665.1513984	798.431297627
0.000253622068948	8.46039750959e-06	2665.22910177	798.413995435
0.000262082466458	8.46039750959e-06	2665.30247777	798.376466721
0.000270542863967	8.46039750959e-06	2665.3717917	798.346691138
0.000279003261477	8.46039750959e-06	2665.43728751	798.291874921
0.000287463658987	8.46039750959e-06	2665.49920304	798.263123416
0.000295924056496	8.46039750959e-06	2665.55775299	798.227194714
0.000304384454006	8.46039750959e-06	2665.61314044	798.214735848
0.000312844851515	8.46039750959e-06	2665.6655643	798.18595894
0.000321305249025	8.46039750959e-06	2665.7152061	798.158797542
0.000329765646535	8.46039750959e-06	2665.76223421	798.119085647
0.000338226044044	8.46039750959e-06	2665.80681303	798.077916469
0.000346686441554	8.46039750959e-06	2665.84908952	798.052987829
0.000355146839063	8.46039750959e-06	2665.8892018	798.031486991
0.000363607236573	8.46039750959e-06	2665.92728785	798.014899191
0.000372067634083	8.46039750959e-06	2665.96347176	797.979491034
0.000380528031592	8.46039750959e-06	2665.99786901	797.949353453
0.000388988429102	8.46039750959e-06	2666.03059264	797.911084213
0.000397448826611	8.46039750959e-06	2666.06174239	797.896720554
0.000405909224121	8.46039750959e-06	2666.09141332	797.871678439
0.00041436962163	8.46039750959e-06	2666.11970022	797.861083851
0.00042283001914	8.46039750959e-06	2666.14668618	797.820411465
0.00043129041665	8.46039750959e-06	2666.17245161	797.798145328
0.000439750814159	8.46039750959e-06	2666.1970739	797.758323189
0.000448211211669	8.46039750959e-06	2666.22062016	797.749354888
0.000456671609178	8.46039750959e-06	2666.24315555	797.725108243
0.000465132006688	8.46039750959e-06	2666.26474554	797.710390854
0.000473592404198	8.46039750959e-06	2666.28544487	797.680919289
0.000482052801707	8.46039750959e-06	2666.30530881	797.649385411
0.000490513199217	8.46039750959e-06	2666.32439007	797.623341913
0.000498973596726	8.46039750959e-06	2666.3427337	797.604964356
0.000507433994236	8.46039750959e-06	2666.36038522	797.592621416
0.000515894391746	8.46039750959e-06	2666.37738816	797.569660303
0.000524354789255	8.46039750959e-06	2666.3937796	797.548937533
0.000532815186765	8.46039750959e-06	2666.40959632	797.51192452
0.000541275584274	8.46039750959e-06	2666.42487437	797.496758767
0.000549735981784	8.46039750959e-06	2666.43964509	797.469428295
0.000558196379294	8.46039750959e-06	2666.45393837	797.46200284
0.000566656776803	8.46039750959e-06	2666.4677833	797.441490707
0.000575117174313	8.46039750959e-06	2666.48120608	797.415142072
0.000583577571822	8.46039750959e-06	2666.49422954	797.390084509
0.000592037969332	8.46039750959e-06	2666.50687876	797.365618341
0.000600498366842	8.46039750959e-06	2666.51917521	797.346605119
0.000608958764351	8.46039750959e-06	2666.53113916	797.333496894
0.000617419161861	8.46039750959e-06	2666.54278987	797.315541744
0.00062587955937	8.46039750959e-06	2666.55414446	797.296653933
0.00063433995688	8.46039750959e-06	2666.56521738	797.271014796
0.000642800354389	8.46039750959e-06	2666.576027	797.253364474
0.000651260751899	8.46039750959e-06	2666.5865883	797.234146002
0.000659721149409	8.46039750959e-06	2666.5969132	797.221046163
0.000668181546918	8.46039750959e-06	2666.60701488	797.201358303
0.000676641944428	8.46039750959e-06	2666.61690398	797.179988967
0.000685102341937	8.46039750959e-06	2666.62659024	797.157917832
0.000693562739447	8.46039750959e-06	2666.63608768	797.137243149
0.000702023136957	8.46039750959e-06	2666.64540595	797.126809104
0.000710483534466	8.46039750959e-06	2666.65455149	797.108776464
0.00041436962163	8.46039750959e-06	2666.11970022	797.861083851
0.00083738949711	8.46039750959e-06	2666.77565089	796.834829991
0.00126040937259	8.46039750959e-06	2667.05883261	796.066323311
0.00168342924807	8.46039750959e-06	2667.22811457	795.483472672
0.00210644912355	8.46039750959e-06	2667.32606174	795.027919734
0.00252946899903	8.46039750959e-06	2667.38571674	794.537746967
0.00295248887451	8.46039750959e-06	2667.50013824	793.90227091
0.00337550874999	8.46039750959e-06	2667.79674142	793.671529138
0.00379852862547	8.46039750959e-06	2668.11956696	793.306336724
0.00422154850095	8.46039750959e-06	2668.54108299	792.897943359
0.00464456837643	8.46039750959e-06	2669.56596364	792.582415425
0.00506758825191	8.46039750959e-06	2671.10423561	791.168218821
0.00549060812739	8.46039750959e-06	2672.54079646	792.145928991
0.00591362800287	8.46039750959e-06	2673.91073546	792.905582509
0.00633664787835	8.46039750959e-06	2675.45922375	791.422313772
0.00675966775383	8.46039750959e-06	2677.27728102	790.58359796
0.00718268762931	8.46039750959e-06	2679.52167909	788.940083884
0.00760570750479	8.46039750959e-06	2682.6660707	786.905126005
0.00802872738026	8.46039750959e-06	2684.96055568	782.871050306
0.00845174725574	8.46039750959e-06	2687.10791881	780.071154832
0.00887476713122	8.46039750959e-06	2688.8964803	774.920724481
0.0092977870067	8.46039750959e-06	2691.28859394	771.908301861
0.00972080688218	8.46039750959e-06	2694.16977388	768.359281657
0.0101438240271	8.46023688663e-06	2696.80974071	762.464591667
0.0105668358714	8.46023688663e-06	2699.85317322	761.362956711
0.0109898477157	8.46023688663e-06	2702.1639391	761.120221332
0.0114128595601	8.46023688663e-06	2705.28534413	760.578812065
0.0118358714044	8.46023688663e-06	2708.32732854	758.242635107
0.0122588832487	8.46023688663e-06	2712.27454962	756.711008033
